"season","game_id","team","player_id","period","shifts","first","last","position","datetime"
2016,20139,"cgy",8471426,1,"755-804;390-441;0-53;201-261;810-882;457-549;1012-1136","Troy","Brouwer","r","2016-11-02 00:30:00+00"
2016,20139,"cgy",8473564,3,"886-911;433-464;568-609;1096-1140;754-815;236-306;29-104","Michael","Frolik","r","2016-11-02 00:30:00+00"
2016,20139,"cgy",8473564,2,"1179-1200;717-747;395-426;499-532;113-155;1001-1058;426-426","Michael","Frolik","r","2016-11-02 00:30:00+00"
2016,20139,"cgy",8473564,1,"441-457;261-297;1078-1136;658-720;93-160","Michael","Frolik","r","2016-11-02 00:30:00+00"
2016,20139,"chi",8473604,3,"620-623;975-1010;396-433;487-526;815-862;255-309;676-735;44-105","Jonathan","Toews","c","2016-11-02 00:30:00+00"
2016,20139,"chi",8473604,2,"552-578;244-282;350-395;426-478;52-113;1038-1105;675-769","Jonathan","Toews","c","2016-11-02 00:30:00+00"
2016,20139,"chi",8473604,1,"810-818;928-957;573-604;608-640;883-920;440-484;197-249;338-390;46-101;1063-1137;720-796","Jonathan","Toews","c","2016-11-02 00:30:00+00"
2016,20139,"cgy",8474150,3,"886-911;433-464;568-609;1096-1140;754-815;29-92;242-306","Mikael","Backlund","c","2016-11-02 00:30:00+00"
2016,20139,"cgy",8474150,2,"1179-1200;499-532;717-769;113-167;610-666;1001-1067;344-426","Mikael","Backlund","c","2016-11-02 00:30:00+00"
2016,20139,"cgy",8474150,1,"1136-1138;441-457;658-689;253-289;112-152;882-928;549-604","Mikael","Backlund","c","2016-11-02 00:30:00+00"
2016,20139,"cgy",8474642,3,"464-487;119-151;623-660;1140-1200;911-975;296-365","Lance","Bouma","c","2016-11-02 00:30:00+00"
2016,20139,"cgy",8474642,2,"679-700;1116-1137;747-769;907-948;426-473;167-223","Lance","Bouma","c","2016-11-02 00:30:00+00"
2016,20139,"cgy",8474642,1,"152-168;928-962;720-755;604-641;297-338;1136-1187","Lance","Bouma","c","2016-11-02 00:30:00+00"
2016,20139,"cgy",8475163,3,"971-975;111-119;609-623;734-754;365-396;487-526;151-203;815-873;1140-1200","Alex","Chiasson","r","2016-11-02 00:30:00+00"
2016,20139,"cgy",8475163,2,"700-717;532-552;223-244;1137-1179;841-889;54-113","Alex","Chiasson","r","2016-11-02 00:30:00+00"
2016,20139,"cgy",8475163,1,"0-0;1187-1200;804-818;637-658;168-201;53-93;962-1012;338-390","Alex","Chiasson","r","2016-11-02 00:30:00+00"
2016,20139,"cgy",8475907,3,"464-487;119-151;623-660;1096-1140;306-365;911-971","Micheal","Ferland","l","2016-11-02 00:30:00+00"
2016,20139,"cgy",8475907,2,"515-519;1110-1137;666-700;889-941;155-223","Micheal","Ferland","l","2016-11-02 00:30:00+00"
2016,20139,"cgy",8475907,1,"160-168;308-338;604-637;928-962;1136-1187","Micheal","Ferland","l","2016-11-02 00:30:00+00"
2016,20139,"cgy",8476346,3,"111-119;609-623;725-754;487-526;975-1019;365-410;151-206;1040-1096;815-873","Johnny","Gaudreau","l","2016-11-02 00:30:00+00"
2016,20139,"cgy",8476346,2,"700-717;1058-1116;54-113;841-907;532-632;223-333","Johnny","Gaudreau","l","2016-11-02 00:30:00+00"
2016,20139,"cgy",8476346,1,"0-0;1187-1200;641-658;168-201;338-390;962-1024;38-112;804-882;457-549","Johnny","Gaudreau","l","2016-11-02 00:30:00+00"
2016,20139,"cgy",8477497,3,"609-623;734-754;92-119;151-188;487-526;975-1019;1048-1096;815-873;365-426","Sean","Monahan","c","2016-11-02 00:30:00+00"
2016,20139,"cgy",8477497,2,"700-717;1067-1110;54-113;837-907;532-610;223-344","Sean","Monahan","c","2016-11-02 00:30:00+00"
2016,20139,"cgy",8477497,1,"0-0;1187-1200;641-658;993-1024;168-201;338-390;58-112;804-882;457-549","Sean","Monahan","c","2016-11-02 00:30:00+00"
2016,20139,"cgy",8477935,3,"426-433;873-886;0-29;1019-1048;526-568;188-242;660-734","Sam","Bennett","c","2016-11-02 00:30:00+00"
2016,20139,"cgy",8477935,2,"1137-1179;455-499;552-601;0-54;941-1001;244-341","Sam","Bennett","c","2016-11-02 00:30:00+00"
2016,20139,"cgy",8477935,1,"755-804;390-441;201-253;1024-1078;0-58;818-882;459-549","Sam","Bennett","c","2016-11-02 00:30:00+00"
2016,20139,"cgy",8479314,3,"886-911;568-609;242-296;754-815;44-111","Matthew","Tkachuk","l","2016-11-02 00:30:00+00"
2016,20139,"cgy",8479314,2,"519-532;1179-1200;113-167;1001-1058;336-395;601-679","Matthew","Tkachuk","l","2016-11-02 00:30:00+00"
2016,20139,"cgy",8479314,1,"441-457;112-152;882-928;549-604;1078-1136;241-308","Matthew","Tkachuk","l","2016-11-02 00:30:00+00"
2016,20153,"col",8462042,3,"604-630;1168-1200;208-252;0-53;936-994;388-449;681-750","Jarome","Iginla","r","2016-11-04 00:30:00+00"
2016,20153,"col",8462042,2,"606-624;486-509;1162-1185;367-409;744-793;0-54;910-964","Jarome","Iginla","r","2016-11-04 00:30:00+00"
2016,20153,"col",8462042,1,"1193-1194;840-865;540-580;0-50;174-228;998-1053;419-489;625-706","Jarome","Iginla","r","2016-11-04 00:30:00+00"
2016,20153,"col",8470750,3,"482-506;142-206;989-1063","John","Mitchell","c","2016-11-04 00:30:00+00"
2016,20153,"col",8470750,2,"338-367;793-822;1023-1082","John","Mitchell","c","2016-11-04 00:30:00+00"
2016,20153,"col",8470750,1,"139-142;1148-1152;781-788;1097-1106;1107-1132;580-607;161-203;949-998;353-419","John","Mitchell","c","2016-11-04 00:30:00+00"
2016,20153,"col",8471260,3,"482-506;750-801;111-180;994-1063;308-388","Blake","Comeau","l","2016-11-04 00:30:00+00"
2016,20153,"col",8471260,2,"664-672;348-367;866-910;561-610;694-752;1082-1162;136-238","Blake","Comeau","l","2016-11-04 00:30:00+00"
2016,20153,"col",8471260,1,"1148-1152;781-788;1097-1106;139-174;580-625;794-840;949-998;357-419","Blake","Comeau","l","2016-11-04 00:30:00+00"
2016,20153,"col",8471262,3,"928-944;545-574;1168-1200;944-994;750-801;89-142;319-388","Carl","Soderberg","c","2016-11-04 00:30:00+00"
2016,20153,"col",8471262,2,"664-672;323-338;285-312;459-486;103-136;561-606;866-929;694-758;1082-1173","Carl","Soderberg","c","2016-11-04 00:30:00+00"
2016,20153,"col",8471262,1,"1152-1153;607-625;142-161;106-139;903-949;1097-1148;788-840;281-353","Carl","Soderberg","c","2016-11-04 00:30:00+00"
2016,20153,"col",8471504,3,"89-111;180-208;545-574;1063-1110;630-681;801-862;314-388","Rene","Bourque","r","2016-11-04 00:30:00+00"
2016,20153,"col",8471504,2,"109-136;459-486;793-822;312-348;866-910;1075-1156","Rene","Bourque","r","2016-11-04 00:30:00+00"
2016,20153,"col",8471504,1,"1106-1107;1132-1148;106-139;903-949;489-540;298-357;706-772","Rene","Bourque","r","2016-11-04 00:30:00+00"
2016,20153,"chi",8473604,3,"755-760;630-661;203-247;1081-1131;0-52;388-444;506-573;844-936","Jonathan","Toews","c","2016-11-04 00:30:00+00"
2016,20153,"chi",8473604,2,"486-509;1155-1200;367-415;0-50;912-969;238-303;664-751","Jonathan","Toews","c","2016-11-04 00:30:00+00"
2016,20153,"chi",8473604,1,"1190-1200;851-865;456-482;200-228;0-49;998-1047;360-420;733-794;580-655;865-865","Jonathan","Toews","c","2016-11-04 00:30:00+00"
2016,20153,"col",8474577,3,"604-630;1168-1200;401-441;750-801;936-989;138-201","Joe","Colborne","c","2016-11-04 00:30:00+00"
2016,20153,"col",8474577,2,"342-367;793-822;575-624;1023-1082","Joe","Colborne","c","2016-11-04 00:30:00+00"
2016,20153,"col",8474577,1,"1148-1153;391-419;949-980;139-174;865-903;580-625;772-840","Joe","Colborne","c","2016-11-04 00:30:00+00"
2016,20153,"col",8475168,3,"388-401;574-604;506-545;434-482;206-256;0-55;1106-1168;681-750;862-936","Matt","Duchene","c","2016-11-04 00:30:00+00"
2016,20153,"col",8475168,2,"486-509;1173-1200;758-793;367-409;929-973;0-54;610-664;136-244","Matt","Duchene","c","2016-11-04 00:30:00+00"
2016,20153,"col",8475168,1,"203-228;840-865;1156-1193;540-580;998-1045;0-50;419-489;625-706","Matt","Duchene","c","2016-11-04 00:30:00+00"
2016,20153,"col",8476455,3,"604-630;681-711;388-434;201-252;0-53;801-862;1036-1106","Gabriel","Landeskog","l","2016-11-04 00:30:00+00"
2016,20153,"col",8476455,2,"672-694;486-509;1156-1185;752-793;367-414;0-54;910-968;244-312","Gabriel","Landeskog","l","2016-11-04 00:30:00+00"
2016,20153,"col",8476455,1,"1193-1200;840-865;0-50;174-228;419-489;980-1053;625-706","Gabriel","Landeskog","l","2016-11-04 00:30:00+00"
2016,20153,"col",8476888,3,"53-55;693-711;545-574;55-89;252-308;1063-1129;801-868","Mikhail","Grigorenko","c","2016-11-04 00:30:00+00"
2016,20153,"col",8476888,2,"822-866;414-459;54-103;968-1023;509-575","Mikhail","Grigorenko","c","2016-11-04 00:30:00+00"
2016,20153,"col",8476888,1,"540-580;1153-1193;1053-1097;456-503;50-106;228-305;625-706","Mikhail","Grigorenko","c","2016-11-04 00:30:00+00"
2016,20153,"col",8477492,3,"574-604;449-482;55-89;506-545;711-750;1129-1168;630-681;868-928;256-319","Nathan","MacKinnon","c","2016-11-04 00:30:00+00"
2016,20153,"col",8477492,2,"312-323;1185-1200;672-694;822-866;238-285;54-103;409-459;973-1023;509-561","Nathan","MacKinnon","c","2016-11-04 00:30:00+00"
2016,20153,"col",8477492,1,"1152-1156;1193-1200;865-903;489-540;1045-1097;228-281;50-106;706-781","Nathan","MacKinnon","c","2016-11-04 00:30:00+00"
2016,20153,"col",8478420,3,"53-55;574-604;55-89;506-545;711-750;441-482;630-681;1110-1168;252-314;862-936","Mikko","Rantanen","r","2016-11-04 00:30:00+00"
2016,20153,"col",8478420,2,"1185-1200;278-312;822-866;409-459;509-561;54-109;964-1023","Mikko","Rantanen","r","2016-11-04 00:30:00+00"
2016,20153,"col",8478420,1,"1194-1200;865-903;1153-1193;1053-1097;489-540;50-106;228-298;706-781","Mikko","Rantanen","r","2016-11-04 00:30:00+00"
2016,20153,"col",8478561,3,"482-506;994-1036;89-138","Andreas","Martinsen","l","2016-11-04 00:30:00+00"
2016,20153,"col",8478561,2,"459-486;312-342;103-136;624-664;1023-1075","Andreas","Martinsen","l","2016-11-04 00:30:00+00"
2016,20153,"col",8478561,1,"788-794;360-391;106-139;1106-1148;903-949;305-360","Andreas","Martinsen","l","2016-11-04 00:30:00+00"
2016,20171,"dal",8469455,2,"460-465;936-947;309-346;791-832;597-650;92-179","Jason","Spezza","c","2016-11-06 00:00:00+00"
2016,20171,"dal",8469455,1,"1192-1200;190-211;39-68;809-838;669-714;1011-1061;351-402;486-543","Jason","Spezza","c","2016-11-06 00:00:00+00"
2016,20171,"dal",8470622,3,"758-792;917-956;639-679;140-183;354-401;0-49;495-560;1087-1200","Patrick","Eaves","r","2016-11-06 00:00:00+00"
2016,20171,"dal",8470622,2,"285-309;1082-1113;211-245;742-791;1136-1187;346-401;31-92;501-597","Patrick","Eaves","r","2016-11-06 00:00:00+00"
2016,20171,"dal",8470622,1,"900-906;1097-1109;589-617;978-1011;156-190;0-39;331-373;441-486;714-780","Patrick","Eaves","r","2016-11-06 00:00:00+00"
2016,20171,"dal",8471232,3,"996-1030;679-717;183-228;464-512;854-917","Lauri","Korpikoski","l","2016-11-06 00:00:00+00"
2016,20171,"dal",8471232,2,"441-465;904-936;309-346;989-1029;791-832;597-650;92-179","Lauri","Korpikoski","l","2016-11-06 00:00:00+00"
2016,20171,"dal",8471232,1,"190-211;237-263;39-68;373-402;1133-1163;669-703;1011-1052;486-563","Lauri","Korpikoski","l","2016-11-06 00:00:00+00"
2016,20171,"dal",8471490,3,"609-639;717-758;95-140;401-448;285-354","Adam","Cracknell","r","2016-11-06 00:00:00+00"
2016,20171,"dal",8471490,2,"1187-1200;179-211;465-501;691-742","Adam","Cracknell","r","2016-11-06 00:00:00+00"
2016,20171,"dal",8471490,1,"402-423;563-589;1052-1090;906-948;112-156","Adam","Cracknell","r","2016-11-06 00:00:00+00"
2016,20171,"chi",8473604,3,"607-639;1051-1088;717-758;148-191;0-46;1154-1200;355-402;956-1005;1091-1140;854-921","Jonathan","Toews","c","2016-11-06 00:00:00+00"
2016,20171,"chi",8473604,2,"1187-1200;309-333;0-31;575-606;247-285;401-441;832-874;904-947;57-104;742-789;1029-1079","Jonathan","Toews","c","2016-11-06 00:00:00+00"
2016,20171,"chi",8473604,1,"418-441;563-589;179-211;1166-1200;0-39;978-1026;671-723;263-317;780-835;11-11","Jonathan","Toews","c","2016-11-06 00:00:00+00"
2016,20171,"dal",8473994,3,"758-792;917-956;140-183;354-401;512-560;0-49;639-688;1076-1200","Jamie","Benn","l","2016-11-06 00:00:00+00"
2016,20171,"dal",8473994,2,"441-460;285-309;1053-1077;211-245;832-869;947-989;1136-1187;346-401;730-791;29-92;501-597","Jamie","Benn","l","2016-11-06 00:00:00+00"
2016,20171,"dal",8473994,1,"1097-1109;251-277;589-617;978-1011;156-190;0-39;331-373;441-486;838-883;703-780","Jamie","Benn","l","2016-11-06 00:00:00+00"
2016,20171,"dal",8474849,3,"956-985;560-596;1051-1087;792-854;285-354;49-126","Antoine","Roussel","l","2016-11-06 00:00:00+00"
2016,20171,"dal",8474849,2,"1053-1082;0-31;650-684;869-904;989-1029;742-791;346-401;245-309","Antoine","Roussel","l","2016-11-06 00:00:00+00"
2016,20171,"dal",8474849,1,"1090-1097;315-331;423-441;1109-1133;211-237;1163-1192;948-978;617-650;780-813;68-112","Antoine","Roussel","l","2016-11-06 00:00:00+00"
2016,20171,"dal",8475310,3,"126-140;1030-1051;717-758;596-639;401-464","Curtis","McKenzie","l","2016-11-06 00:00:00+00"
2016,20171,"dal",8475310,2,"1187-1200;1113-1136;179-211;465-501;684-730;936-989","Curtis","McKenzie","l","2016-11-06 00:00:00+00"
2016,20171,"dal",8475310,1,"1192-1200;402-423;563-589;1061-1090;112-156;263-315;883-948;589-589","Curtis","McKenzie","l","2016-11-06 00:00:00+00"
2016,20171,"dal",8475794,3,"758-792;917-956;140-183;354-401;512-560;0-49;639-688;1087-1200","Tyler","Seguin","c","2016-11-06 00:00:00+00"
2016,20171,"dal",8475794,2,"285-309;211-245;1077-1113;832-869;742-791;1136-1187;346-401;31-92;501-597","Tyler","Seguin","c","2016-11-06 00:00:00+00"
2016,20171,"dal",8475794,1,"1097-1109;331-351;589-617;978-1011;156-190;0-39;441-486;842-887;714-780","Tyler","Seguin","c","2016-11-06 00:00:00+00"
2016,20171,"dal",8476439,3,"49-95;448-495;560-609;228-285;792-854","Brett","Ritchie","r","2016-11-06 00:00:00+00"
2016,20171,"dal",8476439,2,"1113-1136;245-285;401-441;650-691","Brett","Ritchie","r","2016-11-06 00:00:00+00"
2016,20171,"dal",8476439,1,"1090-1097;423-441;948-978;68-112;617-669;441-441","Brett","Ritchie","r","2016-11-06 00:00:00+00"
2016,20171,"dal",8476889,3,"688-717;1051-1087;956-996;49-95;560-609;285-354;792-861","Radek","Faksa","c","2016-11-06 00:00:00+00"
2016,20171,"dal",8476889,2,"1113-1136;1029-1053;0-31;869-904;245-285;401-441;650-691","Radek","Faksa","c","2016-11-06 00:00:00+00"
2016,20171,"dal",8476889,1,"1090-1097;315-331;423-441;1109-1137;780-809;1163-1192;948-978;211-251;68-112;617-669","Radek","Faksa","c","2016-11-06 00:00:00+00"
2016,20171,"dal",8476913,3,"1030-1051;688-717;464-512;854-917;183-285;1091-1200","Devin","Shore","c","2016-11-06 00:00:00+00"
2016,20171,"dal",8476913,2,"460-465;309-346;791-832;1072-1113;597-650;92-179","Devin","Shore","c","2016-11-06 00:00:00+00"
2016,20171,"dal",8476913,1,"190-211;39-68;373-402;813-842;1011-1061;650-714;486-563","Devin","Shore","c","2016-11-06 00:00:00+00"
2016,20171,"dal",8476966,3,"609-639;717-758;95-140;985-1030;861-917;401-464;183-285","Gemel","Smith","c","2016-11-06 00:00:00+00"
2016,20171,"dal",8476966,2,"1187-1200;1029-1053;179-211;904-936;465-501;401-441;691-742","Gemel","Smith","c","2016-11-06 00:00:00+00"
2016,20171,"dal",8476966,1,"402-423;1137-1163;1061-1090;277-315;112-156;543-589;887-948","Gemel","Smith","c","2016-11-06 00:00:00+00"
2016,20178,"dal",8470622,4,"158-186;50-131","Patrick","Eaves","r","2016-11-07 00:00:00+00"
2016,20178,"dal",8470622,3,"409-434;1173-1200;1120-1148;907-942;182-219;985-1026;775-817;47-92;607-656;495-550","Patrick","Eaves","r","2016-11-07 00:00:00+00"
2016,20178,"dal",8470622,2,"179-200;700-732;1140-1184;330-375;1006-1053;803-862;540-603;0-71","Patrick","Eaves","r","2016-11-07 00:00:00+00"
2016,20178,"dal",8470622,1,"1165-1196;722-755;161-196;36-76;267-320;877-934;481-546","Patrick","Eaves","r","2016-11-07 00:00:00+00"
2016,20178,"dal",8471232,3,"121-143;1148-1173;156-182;434-462;526-556;817-847;656-699;942-985;275-337","Lauri","Korpikoski","l","2016-11-07 00:00:00+00"
2016,20178,"dal",8471232,2,"441-444;169-179;1184-1200;603-624;462-492;509-540;226-262;71-123;862-914","Lauri","Korpikoski","l","2016-11-07 00:00:00+00"
2016,20178,"dal",8471232,1,"104-122;372-403;455-488;212-251;632-674;755-801;1062-1113","Lauri","Korpikoski","l","2016-11-07 00:00:00+00"
2016,20178,"dal",8471490,3,"337-355;462-481;92-121;699-730;556-597;1055-1120","Adam","Cracknell","r","2016-11-07 00:00:00+00"
2016,20178,"dal",8471490,2,"923-956;123-169;732-788;624-688;262-330;1053-1140","Adam","Cracknell","r","2016-11-07 00:00:00+00"
2016,20178,"dal",8471490,1,"196-212;76-104;849-877;571-602;934-965;320-355;1113-1165","Adam","Cracknell","r","2016-11-07 00:00:00+00"
2016,20178,"chi",8473604,4,"131-158;77-107;0-42","Jonathan","Toews","c","2016-11-07 00:00:00+00"
2016,20178,"chi",8473604,3,"267-275;923-942;314-339;434-462;783-817;0-35;182-219;495-533;976-1021;635-685;1094-1162;219-219","Jonathan","Toews","c","2016-11-07 00:00:00+00"
2016,20178,"chi",8473604,2,"443-444;0-33;993-1029;123-170;803-862;444-509;262-330;617-689;1053-1140","Jonathan","Toews","c","2016-11-07 00:00:00+00"
2016,20178,"chi",8473604,1,"877-908;1165-1200;159-196;37-75;512-550;978-1028;267-320;400-461;632-722","Jonathan","Toews","c","2016-11-07 00:00:00+00"
2016,20178,"dal",8473994,4,"264-271;158-179;50-131","Jamie","Benn","l","2016-11-07 00:00:00+00"
2016,20178,"dal",8473994,3,"1098-1120;409-434;156-182;495-526;985-1026;775-817;47-92;607-656;1148-1200;219-275;847-907","Jamie","Benn","l","2016-11-07 00:00:00+00"
2016,20178,"dal",8473994,2,"179-200;700-732;1015-1053;1140-1184;330-375;444-492;803-862;0-71;540-618","Jamie","Benn","l","2016-11-07 00:00:00+00"
2016,20178,"dal",8473994,1,"372-403;1165-1196;722-755;161-196;632-674;32-76;1062-1113;267-320;877-934;455-546","Jamie","Benn","l","2016-11-07 00:00:00+00"
2016,20178,"dal",8474849,4,"186-214","Antoine","Roussel","l","2016-11-07 00:00:00+00"
2016,20178,"dal",8474849,3,"597-607;143-156;481-495;1120-1148;1026-1055;907-942;730-775;0-47;276-330;355-409","Antoine","Roussel","l","2016-11-07 00:00:00+00"
2016,20178,"dal",8474849,2,"788-803;200-226;509-540;1105-1140;661-700;970-1015;0-71;375-462","Antoine","Roussel","l","2016-11-07 00:00:00+00"
2016,20178,"dal",8474849,1,"1196-1200;251-267;355-372;403-428;546-571;602-632;0-32;122-161;801-849;965-1020;877-934","Antoine","Roussel","l","2016-11-07 00:00:00+00"
2016,20178,"dal",8475310,3,"462-481;330-355;92-121;699-730;556-597","Curtis","McKenzie","l","2016-11-07 00:00:00+00"
2016,20178,"dal",8475310,2,"492-509;624-661;123-169;278-330;1053-1105;732-788;914-970","Curtis","McKenzie","l","2016-11-07 00:00:00+00"
2016,20178,"dal",8475310,1,"475-481;196-212;76-104;849-877;571-602;934-965;320-355;674-722;1113-1165","Curtis","McKenzie","l","2016-11-07 00:00:00+00"
2016,20178,"dal",8475794,4,"158-186;45-131","Tyler","Seguin","c","2016-11-07 00:00:00+00"
2016,20178,"dal",8475794,3,"1098-1120;409-434;495-526;907-942;1162-1200;985-1026;775-817;47-92;607-656;182-275","Tyler","Seguin","c","2016-11-07 00:00:00+00"
2016,20178,"dal",8475794,2,"179-200;603-624;700-732;330-375;1006-1053;803-862;1140-1200;0-71","Tyler","Seguin","c","2016-11-07 00:00:00+00"
2016,20178,"dal",8475794,1,"161-188;1165-1196;722-755;36-83;267-320;488-546;875-934;934-934","Tyler","Seguin","c","2016-11-07 00:00:00+00"
2016,20178,"dal",8476439,3,"597-607;481-495;730-775;0-47;355-409;847-907;1026-1087","Brett","Ritchie","r","2016-11-07 00:00:00+00"
2016,20178,"dal",8476439,2,"688-700;788-803;200-226;956-1006;71-123;375-441","Brett","Ritchie","r","2016-11-07 00:00:00+00"
2016,20178,"dal",8476439,1,"1196-1200;251-267;546-571;0-36;122-161;801-849;965-1062","Brett","Ritchie","r","2016-11-07 00:00:00+00"
2016,20178,"dal",8476889,4,"131-158;0-45;214-264","Radek","Faksa","c","2016-11-07 00:00:00+00"
2016,20178,"dal",8476889,3,"597-607;143-156;481-495;1026-1055;1120-1162;730-775;0-47;355-409;847-907","Radek","Faksa","c","2016-11-07 00:00:00+00"
2016,20178,"dal",8476889,2,"200-226;768-803;1105-1140;564-603;961-1006;375-444","Radek","Faksa","c","2016-11-07 00:00:00+00"
2016,20178,"dal",8476889,1,"1196-1200;251-267;355-372;403-428;546-571;602-632;0-36;122-161;801-849;973-1062","Radek","Faksa","c","2016-11-07 00:00:00+00"
2016,20178,"dal",8476913,4,"131-158","Devin","Shore","c","2016-11-07 00:00:00+00"
2016,20178,"dal",8476913,3,"132-143;1087-1098;434-462;275-304;526-556;817-847;656-699;942-985","Devin","Shore","c","2016-11-07 00:00:00+00"
2016,20178,"dal",8476913,2,"618-624;169-179;1184-1200;862-899;71-123;226-278","Devin","Shore","c","2016-11-07 00:00:00+00"
2016,20178,"dal",8476913,1,"104-122;428-455;212-251;755-801;1062-1113","Devin","Shore","c","2016-11-07 00:00:00+00"
2016,20178,"dal",8476966,4,"186-214","Gemel","Smith","c","2016-11-07 00:00:00+00"
2016,20178,"dal",8476966,3,"143-156;462-481;699-730;92-132;556-597;942-985;304-355;1055-1120;1120-1120","Gemel","Smith","c","2016-11-07 00:00:00+00"
2016,20178,"dal",8476966,2,"492-509;732-768;123-169;278-330;1053-1105;899-961;624-700;509-509","Gemel","Smith","c","2016-11-07 00:00:00+00"
2016,20178,"dal",8476966,1,"83-104;188-212;428-455;849-877;571-602;320-355;934-973;674-722;1113-1165","Gemel","Smith","c","2016-11-07 00:00:00+00"
2016,20195,"stl",8470105,3,"202-248;442-510;718-847","Scottie","Upshall","r","2016-11-10 01:00:00+00"
2016,20195,"stl",8470105,2,"327-338;635-652;163-185;356-380;1131-1173","Scottie","Upshall","r","2016-11-10 01:00:00+00"
2016,20195,"stl",8470105,1,"656-664;139-181;1148-1200;821-876","Scottie","Upshall","r","2016-11-10 01:00:00+00"
2016,20195,"stl",8470257,4,"0-25","Alexander","Steen","l","2016-11-10 01:00:00+00"
2016,20195,"stl",8470257,3,"988-1025;142-180;1162-1200;299-346;0-48;884-937;1069-1134;510-694","Alexander","Steen","l","2016-11-10 01:00:00+00"
2016,20195,"stl",8470257,2,"338-356;949-975;652-681;1096-1131;185-224;871-923;0-67;423-490;690-788","Alexander","Steen","l","2016-11-10 01:00:00+00"
2016,20195,"stl",8470257,1,"664-693;0-32;329-362;490-525;181-229;250-299;876-927;1037-1091","Alexander","Steen","l","2016-11-10 01:00:00+00"
2016,20195,"stl",8470803,3,"1134-1162;884-937;202-256;442-515;718-841","Kyle","Brodziak","c","2016-11-10 01:00:00+00"
2016,20195,"stl",8470803,2,"318-338;163-185;356-380;617-652;1131-1173","Kyle","Brodziak","c","2016-11-10 01:00:00+00"
2016,20195,"stl",8470803,1,"362-386;299-329;632-664;139-181;821-868;1148-1200","Kyle","Brodziak","c","2016-11-10 01:00:00+00"
2016,20195,"stl",8471669,3,"1017-1025;180-202;956-983;1104-1134;847-884;1162-1200;343-402;39-109;559-694","Paul","Stastny","c","2016-11-10 01:00:00+00"
2016,20195,"stl",8471669,2,"923-949;1173-1200;82-122;380-423;255-318;553-617;1030-1102;757-837","Paul","Stastny","c","2016-11-10 01:00:00+00"
2016,20195,"stl",8471669,1,"250-274;441-472;980-1037;525-595;747-821;63-139","Paul","Stastny","c","2016-11-10 01:00:00+00"
2016,20195,"stl",8471817,3,"202-256;442-515","Ryan","Reaves","r","2016-11-10 01:00:00+00"
2016,20195,"stl",8471817,2,"318-338;356-380;157-185;613-652","Ryan","Reaves","r","2016-11-10 01:00:00+00"
2016,20195,"stl",8471817,1,"642-664;139-181;821-876;1139-1200","Ryan","Reaves","r","2016-11-10 01:00:00+00"
2016,20195,"stl",8473534,3,"838-847;937-956;694-718;983-1017;1069-1104;142-180;0-39;299-343;515-559","Patrik","Berglund","c","2016-11-10 01:00:00+00"
2016,20195,"stl",8473534,2,"681-690;338-356;949-975;1102-1131;185-224;0-67;423-490","Patrik","Berglund","c","2016-11-10 01:00:00+00"
2016,20195,"stl",8473534,1,"472-490;386-413;0-32;664-700;181-222;1037-1085;868-927","Patrik","Berglund","c","2016-11-10 01:00:00+00"
2016,20195,"chi",8473604,4,"0-25","Jonathan","Toews","c","2016-11-10 01:00:00+00"
2016,20195,"chi",8473604,3,"1029-1057;142-180;0-40;506-559;884-945;276-338;1095-1164;679-847","Jonathan","Toews","c","2016-11-10 01:00:00+00"
2016,20195,"chi",8473604,2,"690-707;923-949;652-681;788-837;214-266;1047-1104;423-486;0-64","Jonathan","Toews","c","2016-11-10 01:00:00+00"
2016,20195,"chi",8473604,1,"0-32;490-523;178-223;703-752;927-979;1037-1091;604-664;274-367","Jonathan","Toews","c","2016-11-10 01:00:00+00"
2016,20195,"stl",8474102,3,"841-847;694-718;937-962;1069-1104;142-180;0-39;306-346;515-559","David","Perron","l","2016-11-10 01:00:00+00"
2016,20195,"stl",8474102,2,"681-690;338-356;957-975;1096-1131;185-224;0-67;423-490;757-837","David","Perron","l","2016-11-10 01:00:00+00"
2016,20195,"stl",8474102,1,"398-424;0-32;664-700;181-222;876-927;1037-1091;525-595","David","Perron","l","2016-11-10 01:00:00+00"
2016,20195,"stl",8474627,3,"1134-1162;109-142;402-442;256-299;1025-1069","Jori","Lehtera","c","2016-11-10 01:00:00+00"
2016,20195,"stl",8474627,2,"67-82;224-255;837-871;122-163;975-1030;490-553;690-757","Jori","Lehtera","c","2016-11-10 01:00:00+00"
2016,20195,"stl",8474627,1,"222-250;413-441;32-63;490-525;595-632;700-747;927-980;1085-1148","Jori","Lehtera","c","2016-11-10 01:00:00+00"
2016,20195,"stl",8475765,3,"180-202;847-884;1010-1069;346-413;39-118;559-694","Vladimir","Tarasenko","r","2016-11-10 01:00:00+00"
2016,20195,"stl",8475765,2,"67-82;923-949;1173-1200;652-681;837-871;122-157;224-264;490-553;1030-1096;690-757","Vladimir","Tarasenko","r","2016-11-10 01:00:00+00"
2016,20195,"stl",8475765,1,"1028-1037;424-441;222-250;32-63;490-525;595-642;700-747;1091-1139;927-980","Vladimir","Tarasenko","r","2016-11-10 01:00:00+00"
2016,20195,"stl",8475768,3,"180-202;962-988;847-884;1025-1069;346-402;48-109;559-694","Jaden","Schwartz","l","2016-11-10 01:00:00+00"
