"season","game_id","team","player_id","period","shifts","first","last","position","datetime"
2016,20391,"min",8475722,1,"501-535;812-849;716-765;1135-1185;946-1006;322-395;73-151;522-522","Jason","Zucker","l","2016-12-08 00:30:00+00"
2016,20391,"min",8475722,2,"288-316;75-110;605-645;435-478;160-214;852-917;1037-1133","Jason","Zucker","l","2016-12-08 00:30:00+00"
2016,20391,"min",8475722,3,"75-110;658-707;463-519;995-1057;212-283","Jason","Zucker","l","2016-12-08 00:30:00+00"
2016,20391,"min",8475745,1,"1090-1092;1119-1135;457-501;765-815;905-963;535-599;270-338;27-99","Charlie","Coyle","c","2016-12-08 00:30:00+00"
2016,20391,"min",8475745,2,"968-973;48-75;214-247;562-605;378-435;720-777;1133-1200","Charlie","Coyle","c","2016-12-08 00:30:00+00"
2016,20391,"min",8475745,3,"1173-1200;43-75;733-766;411-463;168-224;553-610;927-995","Charlie","Coyle","c","2016-12-08 00:30:00+00"
2016,20391,"min",8475798,1,"501-535;815-849;963-1010;1135-1189;338-395;99-163;599-671","Mikael","Granlund","c","2016-12-08 00:30:00+00"
2016,20391,"min",8475798,2,"532-562;75-110;605-645;247-288;777-819;435-478;917-968;1037-1133","Mikael","Granlund","c","2016-12-08 00:30:00+00"
2016,20391,"min",8475798,3,"766-796;75-110;293-335;463-519;995-1054;224-290;637-707;1099-1173","Mikael","Granlund","c","2016-12-08 00:30:00+00"
2016,20391,"min",8475799,1,"771-812;905-946;457-501;27-73;270-322;1081-1135;609-676","Nino","Niederreiter","r","2016-12-08 00:30:00+00"
2016,20391,"min",8475799,2,"48-75;207-247;562-605;917-968;720-777;376-435;1133-1200","Nino","Niederreiter","r","2016-12-08 00:30:00+00"
2016,20391,"min",8475799,3,"1146-1173;43-75;733-766;553-589;168-212;419-463;940-995","Nino","Niederreiter","r","2016-12-08 00:30:00+00"
2016,20391,"min",8476344,1,"859-862;395-428;1006-1042;671-716;151-197","Tyler","Graovac","c","2016-12-08 00:30:00+00"
2016,20391,"min",8476344,2,"110-127;544-562;973-1006;160-207;673-720;316-376","Tyler","Graovac","c","2016-12-08 00:30:00+00"
2016,20391,"min",8476344,3,"610-658;110-160;335-419","Tyler","Graovac","c","2016-12-08 00:30:00+00"
2016,20391,"min",8476545,1,"849-862;1010-1042;395-428;163-197;671-716","Kurtis","Gabriel","r","2016-12-08 00:30:00+00"
2016,20391,"min",8476545,2,"110-127;973-1006;673-720","Kurtis","Gabriel","r","2016-12-08 00:30:00+00"
2016,20391,"min",8476545,3,"610-658;110-160;335-411","Kurtis","Gabriel","r","2016-12-08 00:30:00+00"
2016,20391,"tor",8477939,1,"1010-1042;854-889;103-154;669-724;357-418","William","Nylander","c","2016-12-08 00:30:00+00"
2016,20391,"tor",8477939,2,"110-127;459-478;291-316;562-602;605-645;777-819;1150-1200;916-973","William","Nylander","c","2016-12-08 00:30:00+00"
2016,20391,"tor",8477939,3,"101-110;224-233;1148-1173;1055-1087;766-811;240-293;612-665;872-926;469-535","William","Nylander","c","2016-12-08 00:30:00+00"
2016,20413,"bos",8468575,1,"895-896;1187-1200;587-616;144-182;694-739;949-1001;317-372","Dominic","Moore","c","2016-12-11 00:00:00+00"
2016,20413,"bos",8468575,2,"739-757;171-193;792-839;1005-1063;489-553","Dominic","Moore","c","2016-12-11 00:00:00+00"
2016,20413,"bos",8468575,3,"1107-1142;556-592;941-998;183-243;417-526","Dominic","Moore","c","2016-12-11 00:00:00+00"
2016,20413,"bos",8470638,1,"239-273;1151-1187;616-654;800-842;1001-1066;444-522;28-108","Patrice","Bergeron","c","2016-12-11 00:00:00+00"
2016,20413,"bos",8470638,2,"392-398;1194-1200;1119-1158;448-489;41-101;257-321;897-970;665-739","Patrice","Bergeron","c","2016-12-11 00:00:00+00"
2016,20413,"bos",8470638,3,"526-556;80-133;642-696;1046-1107;247-321;820-915","Patrice","Bergeron","c","2016-12-11 00:00:00+00"
2016,20413,"bos",8470655,1,"0-28;654-694;856-896;382-442;459-522;169-233;1080-1146","David","Backes","r","2016-12-11 00:00:00+00"
2016,20413,"bos",8470655,2,"0-41;398-454;1063-1119;607-665;854-914;193-257","David","Backes","r","2016-12-11 00:00:00+00"
2016,20413,"bos",8470655,3,"915-955;775-820;592-649;1046-1107;321-399;0-91","David","Backes","r","2016-12-11 00:00:00+00"
2016,20413,"bos",8471276,1,"0-28;654-694;842-895;182-239;1066-1127;459-522;372-444","David","Krejci","c","2016-12-11 00:00:00+00"
2016,20413,"bos",8471276,2,"0-41;398-448;1063-1119;839-897;193-257;596-665","David","Krejci","c","2016-12-11 00:00:00+00"
2016,20413,"bos",8471276,3,"803-820;1070-1107;592-642;314-373;862-941;0-80","David","Krejci","c","2016-12-11 00:00:00+00"
2016,20413,"bos",8473419,1,"444-459;1151-1187;616-654;233-273;796-852;522-587;1001-1066;34-108","Brad","Marchand","l","2016-12-11 00:00:00+00"
2016,20413,"bos",8473419,2,"392-398;1194-1200;444-489;1109-1158;914-970;242-299;41-104;665-739;1119-1119","Brad","Marchand","l","2016-12-11 00:00:00+00"
2016,20413,"bos",8473419,3,"586-592;445-466;820-862;642-696;80-139;1046-1107;243-314","Brad","Marchand","l","2016-12-11 00:00:00+00"
2016,20413,"bos",8474062,1,"1187-1200;1127-1151;587-616;108-144;273-317;896-949;739-800","Riley","Nash","c","2016-12-11 00:00:00+00"
2016,20413,"bos",8474062,2,"757-792;970-1005;1158-1194;553-596;101-171;321-392","Riley","Nash","c","2016-12-11 00:00:00+00"
2016,20413,"bos",8474062,3,"998-1046;133-183;1142-1200;187-247;466-526;696-803","Riley","Nash","c","2016-12-11 00:00:00+00"
2016,20413,"bos",8475727,1,"693-694;1127-1151;108-144;273-317;896-949;734-796;459-522","Ryan","Spooner","c","2016-12-11 00:00:00+00"
2016,20413,"bos",8475727,2,"757-792;970-1005;1158-1194;539-596;104-186;299-392","Ryan","Spooner","c","2016-12-11 00:00:00+00"
2016,20413,"bos",8475727,3,"417-445;139-175;1142-1200;755-820;862-941","Ryan","Spooner","c","2016-12-11 00:00:00+00"
2016,20413,"bos",8477213,1,"694-734;144-185;949-1001;522-575;317-372","Tim","Schaller","c","2016-12-11 00:00:00+00"
2016,20413,"bos",8477213,2,"186-193;739-757;489-539;1005-1063;792-860","Tim","Schaller","c","2016-12-11 00:00:00+00"
2016,20413,"bos",8477213,3,"175-187;526-556;1107-1142;373-417;941-991;696-755","Tim","Schaller","c","2016-12-11 00:00:00+00"
2016,20413,"tor",8477939,1,"1187-1200;0-37;1059-1098;654-694;389-439;185-236;844-896","William","Nylander","c","2016-12-11 00:00:00+00"
2016,20413,"tor",8477939,2,"1142-1158;379-398;0-22;728-757;298-330;507-547;1005-1055;863-914;95-151","William","Nylander","c","2016-12-11 00:00:00+00"
2016,20413,"tor",8477939,3,"807-818;847-862;630-649;942-974;92-137;187-237;369-421;466-526","William","Nylander","c","2016-12-11 00:00:00+00"
2016,20413,"bos",8477956,1,"442-459;1151-1187;616-654;233-273;796-856;1020-1080;522-587;28-108","David","Pastrnak","r","2016-12-11 00:00:00+00"
2016,20413,"bos",8477956,2,"1194-1200;1119-1158;454-496;41-104;257-321;914-978;665-739","David","Pastrnak","r","2016-12-11 00:00:00+00"
2016,20413,"bos",8477956,3,"820-862;399-445;91-139;649-706;1046-1107","David","Pastrnak","r","2016-12-11 00:00:00+00"
2016,20413,"bos",8478046,1,"0-34;654-693;852-896;185-233;1066-1127;372-444","Danton","Heinen","c","2016-12-11 00:00:00+00"
2016,20413,"bos",8478046,2,"0-41;398-444;1063-1109;193-242;860-914;596-665","Danton","Heinen","c","2016-12-11 00:00:00+00"
2016,20413,"bos",8478046,3,"592-642;321-373;991-1046;0-80","Danton","Heinen","c","2016-12-11 00:00:00+00"
2016,20413,"bos",8478512,1,"1146-1151;108-144;273-317;744-796;896-949;522-587","Austin","Czarnik","c","2016-12-11 00:00:00+00"
2016,20413,"bos",8478512,2,"978-1005;757-792;1158-1194;553-607;321-381;104-171","Austin","Czarnik","c","2016-12-11 00:00:00+00"
2016,20413,"bos",8478512,3,"445-466;139-175;556-592;955-998;1142-1200","Austin","Czarnik","c","2016-12-11 00:00:00+00"
2016,20413,"bos",8478569,1,"1187-1200;144-169;587-616;694-744;317-382;949-1020","Noel","Acciari","c","2016-12-11 00:00:00+00"
2016,20413,"bos",8478569,2,"381-398;739-757;171-193;496-553;1005-1063;792-854","Noel","Acciari","c","2016-12-11 00:00:00+00"
2016,20413,"bos",8478569,3,"175-187;1107-1142;373-417;998-1046;706-775","Noel","Acciari","c","2016-12-11 00:00:00+00"
2016,20425,"col",8462042,1,"67-80;928-959;274-313;564-607;1111-1160;408-460;756-812","Jarome","Iginla","r","2016-12-12 00:00:00+00"
2016,20425,"col",8462042,2,"620-657;435-486;1121-1184;116-182;865-945","Jarome","Iginla","r","2016-12-12 00:00:00+00"
2016,20425,"col",8462042,3,"641-677;161-198;857-907;532-583;352-447","Jarome","Iginla","r","2016-12-12 00:00:00+00"
2016,20425,"col",8470750,1,"67-80;1131-1160;928-959;564-607;395-441;266-313;756-812","John","Mitchell","c","2016-12-12 00:00:00+00"
2016,20425,"col",8470750,2,"623-657;347-384;447-487;858-911;106-162;1121-1200","John","Mitchell","c","2016-12-12 00:00:00+00"
2016,20425,"col",8470750,3,"352-383;857-907;161-216;583-648","John","Mitchell","c","2016-12-12 00:00:00+00"
2016,20425,"col",8471260,1,"67-80;183-206;1131-1160;98-128;928-959;564-607;266-313;408-460;974-1031;756-821","Blake","Comeau","l","2016-12-12 00:00:00+00"
2016,20425,"col",8471260,2,"254-278;623-657;447-487;100-162;1114-1200;858-945","Blake","Comeau","l","2016-12-12 00:00:00+00"
2016,20425,"col",8471260,3,"18-37;955-975;352-383;1166-1200;1005-1044;73-113;1084-1129;739-786;857-907;583-648;1129-1129","Blake","Comeau","l","2016-12-12 00:00:00+00"
2016,20425,"col",8471262,1,"559-564;441-460;206-230;607-641;1160-1200;812-874","Carl","Soderberg","c","2016-12-12 00:00:00+00"
2016,20425,"col",8471262,2,"1045-1051;315-347;1088-1121;487-540;162-217;741-808","Carl","Soderberg","c","2016-12-12 00:00:00+00"
2016,20425,"col",8471262,3,"771-786;1029-1044;1166-1200;216-256;641-698;447-532","Carl","Soderberg","c","2016-12-12 00:00:00+00"
2016,20425,"col",8471504,1,"1094-1101;959-974;0-31;313-348;1160-1200;460-502;641-690","Rene","Bourque","r","2016-12-12 00:00:00+00"
2016,20425,"col",8471504,2,"384-400;217-254;1051-1088;945-989;0-45;536-581;657-741","Rene","Bourque","r","2016-12-12 00:00:00+00"
2016,20425,"col",8471504,3,"0-18;786-825;158-198;907-955;648-698;242-295;447-532","Rene","Bourque","r","2016-12-12 00:00:00+00"
2016,20425,"col",8471657,1,"559-564;206-230;607-641;1160-1200","Cody","McLeod","l","2016-12-12 00:00:00+00"
2016,20425,"col",8471657,2,"1045-1051;1088-1121;487-527;162-216;741-808","Cody","McLeod","l","2016-12-12 00:00:00+00"
2016,20425,"col",8471657,3,"766-786;198-242","Cody","McLeod","l","2016-12-12 00:00:00+00"
2016,20425,"col",8475168,1,"128-149;1031-1059;31-67;230-266;1083-1131;874-928;502-559;348-408;669-756","Matt","Duchene","c","2016-12-12 00:00:00+00"
2016,20425,"col",8475168,2,"278-315;400-447;574-623;808-858;45-106;980-1045","Matt","Duchene","c","2016-12-12 00:00:00+00"
2016,20425,"col",8475168,3,"37-50;955-975;739-771;818-857;118-161;532-583;300-352;383-447","Matt","Duchene","c","2016-12-12 00:00:00+00"
2016,20425,"col",8476455,1,"959-974;80-98;1060-1083;0-31;313-344;149-183;460-502;641-690;821-877","Gabriel","Landeskog","l","2016-12-12 00:00:00+00"
2016,20425,"col",8476455,2,"374-400;1051-1088;216-254;945-989;0-45;527-574;657-741","Gabriel","Landeskog","l","2016-12-12 00:00:00+00"
2016,20425,"col",8476455,3,"0-18;138-161;975-1005;1129-1166;1044-1084;786-829;907-955;583-641;242-303","Gabriel","Landeskog","l","2016-12-12 00:00:00+00"
2016,20425,"col",8476888,1,"98-128;31-67;344-395;877-928;502-559;974-1031;206-266;690-756","Mikhail","Grigorenko","c","2016-12-12 00:00:00+00"
2016,20425,"col",8476888,2,"254-278;400-447;574-623;808-858;45-100;989-1051","Mikhail","Grigorenko","c","2016-12-12 00:00:00+00"
2016,20425,"col",8476888,3,"1005-1029;829-857;1166-1200;37-73;113-158;1084-1129;303-360;648-723;447-532","Mikhail","Grigorenko","c","2016-12-12 00:00:00+00"
2016,20425,"col",8477492,1,"959-974;80-98;641-669;0-31;313-348;460-502;149-206;812-881;1059-1131","Nathan","MacKinnon","c","2016-12-12 00:00:00+00"
2016,20425,"col",8477492,2,"540-574;217-254;1051-1088;0-45;911-980;657-741;315-400","Nathan","MacKinnon","c","2016-12-12 00:00:00+00"
2016,20425,"col",8477492,3,"975-1005;786-818;0-37;1129-1166;1044-1084;698-739;256-300;73-118;907-955;532-583;383-447;447-447","Nathan","MacKinnon","c","2016-12-12 00:00:00+00"
2016,20425,"tor",8477939,1,"33-67;230-270;1160-1200;676-717;348-396;877-929;504-559;974-1032;131-199","William","Nylander","c","2016-12-12 00:00:00+00"
2016,20425,"tor",8477939,2,"400-448;574-623;808-875;315-384;45-116;989-1088","William","Nylander","c","2016-12-12 00:00:00+00"
2016,20425,"tor",8477939,3,"1189-1200;839-857;1005-1029;1129-1166;1044-1084;907-955;320-375;702-772;75-161","William","Nylander","c","2016-12-12 00:00:00+00"
2016,20425,"col",8478420,1,"1101-1131;31-67;230-274;881-928;502-559;348-408;690-756;1131-1131","Mikko","Rantanen","r","2016-12-12 00:00:00+00"
2016,20425,"col",8478420,2,"1184-1200;400-435;581-620;989-1045;808-865;45-116","Mikko","Rantanen","r","2016-12-12 00:00:00+00"
2016,20425,"col",8478420,3,"825-857;698-739;198-242;532-583;295-352;383-447","Mikko","Rantanen","r","2016-12-12 00:00:00+00"
2016,20425,"col",8478561,1,"559-564;128-149;1031-1060;607-641","Andreas","Martinsen","l","2016-12-12 00:00:00+00"
2016,20425,"col",8478561,2,"1088-1114;182-217;278-315;486-536;741-808","Andreas","Martinsen","l","2016-12-12 00:00:00+00"
2016,20425,"col",8478561,3,"50-73;723-766","Andreas","Martinsen","l","2016-12-12 00:00:00+00"
2016,20750,"dal",8469455,1,"1096-1102;237-263;80-118;360-398;1008-1052;830-882;558-629","Jason","Spezza","c","2017-02-01 01:30:00+00"
2016,20750,"dal",8469455,2,"78-82;1185-1200;137-156;424-469;1020-1066;620-672;829-887;469-469","Jason","Spezza","c","2017-02-01 01:30:00+00"
2016,20750,"dal",8469455,3,"260-273;677-707;802-839;544-582;363-405;1084-1141;926-984;64-138","Jason","Spezza","c","2017-02-01 01:30:00+00"
2016,20750,"dal",8469544,1,"263-277;882-907;629-655;173-201;1102-1145;964-1008;1052-1096;0-49;678-742","Patrick","Sharp","l","2017-02-01 01:30:00+00"
2016,20750,"dal",8469544,2,"950-968;1106-1136;511-550;335-379;730-780;0-51;205-259;82-137","Patrick","Sharp","l","2017-02-01 01:30:00+00"
2016,20750,"dal",8469544,3,"0-33;1017-1050;707-744;486-525;1141-1181;839-880;273-320;582-629;173-224","Patrick","Sharp","l","2017-02-01 01:30:00+00"
2016,20750,"dal",8470622,1,"1096-1102;1183-1200;531-558;49-80;907-941;201-237;742-783;314-360","Patrick","Eaves","r","2017-02-01 01:30:00+00"
2016,20750,"dal",8470622,2,"156-159;51-78;259-299;379-424;780-829;1136-1185;968-1020;550-620","Patrick","Eaves","r","2017-02-01 01:30:00+00"
2016,20750,"dal",8470622,3,"525-544;33-64;629-663;1050-1084;224-260;320-363;880-926;744-802","Patrick","Eaves","r","2017-02-01 01:30:00+00"
2016,20750,"dal",8471232,1,"655-678;431-459;936-964;277-306;118-165;783-830;1140-1194;678-678","Lauri","Korpikoski","l","2017-02-01 01:30:00+00"
2016,20750,"dal",8471232,2,"159-191;299-335;1066-1106;469-511;672-730;887-951","Lauri","Korpikoski","l","2017-02-01 01:30:00+00"
2016,20750,"dal",8471232,3,"663-677;1181-1200;984-1017;138-173;414-486","Lauri","Korpikoski","l","2017-02-01 01:30:00+00"
2016,20750,"dal",8471490,1,"459-480;943-964;655-678;277-314;124-170;783-830;1145-1197","Adam","Cracknell","r","2017-02-01 01:30:00+00"
2016,20750,"dal",8471490,2,"1086-1106;299-339;469-511;159-205;887-950;659-744","Adam","Cracknell","r","2017-02-01 01:30:00+00"
2016,20750,"dal",8471490,3,"658-677;1181-1200;984-1017;138-184;414-486","Adam","Cracknell","r","2017-02-01 01:30:00+00"
2016,20750,"dal",8473994,1,"1096-1102;1194-1200;459-480;907-936;43-80;201-241;742-783;306-360;506-563;1102-1102","Jamie","Benn","l","2017-02-01 01:30:00+00"
2016,20750,"dal",8473994,2,"156-159;47-78;259-299;1152-1192;379-424;780-829;968-1020;550-617","Jamie","Benn","l","2017-02-01 01:30:00+00"
2016,20750,"dal",8473994,3,"347-363;525-544;631-663;1050-1084;224-260;744-781;34-73;880-954","Jamie","Benn","l","2017-02-01 01:30:00+00"
2016,20750,"dal",8474849,1,"241-263;480-506;80-118;830-882;360-431;563-639;1008-1096","Antoine","Roussel","l","2017-02-01 01:30:00+00"
2016,20750,"dal",8474849,2,"78-82;1192-1200;137-156;234-259;424-469;1020-1066;617-672;829-887","Antoine","Roussel","l","2017-02-01 01:30:00+00"
2016,20750,"dal",8474849,3,"260-273;677-707;954-984;544-593;363-414;1084-1141;73-138;781-865","Antoine","Roussel","l","2017-02-01 01:30:00+00"
2016,20750,"dal",8475236,1,"1197-1200;431-459;201-237;907-943;742-783;314-360;506-558;31-94","Cody","Eakin","c","2017-02-01 01:30:00+00"
2016,20750,"dal",8475236,2,"156-159;51-78;1155-1192;259-299;379-427;968-1020;780-847;550-620","Cody","Eakin","c","2017-02-01 01:30:00+00"
2016,20750,"dal",8475236,3,"525-544;633-658;1058-1084;224-260;34-73;320-363;758-802;880-954","Cody","Eakin","c","2017-02-01 01:30:00+00"
2016,20750,"dal",8475794,1,"1096-1102;237-263;94-124;360-398;1008-1052;830-882;558-639","Tyler","Seguin","c","2017-02-01 01:30:00+00"
2016,20750,"dal",8475794,2,"78-82;1192-1200;137-156;240-259;620-659;847-887;427-469;1020-1086","Tyler","Seguin","c","2017-02-01 01:30:00+00"
2016,20750,"dal",8475794,3,"260-273;954-984;677-713;802-839;544-582;363-414;1084-1141;73-138","Tyler","Seguin","c","2017-02-01 01:30:00+00"
2016,20750,"dal",8476439,1,"655-678;941-964;277-314;1145-1183;118-173;964-964","Brett","Ritchie","r","2017-02-01 01:30:00+00"
2016,20750,"dal",8476439,2,"299-335;1066-1106;469-511;159-205;672-730;887-950","Brett","Ritchie","r","2017-02-01 01:30:00+00"
2016,20750,"dal",8476439,3,"663-677;1181-1200;984-1017;138-173;405-486","Brett","Ritchie","r","2017-02-01 01:30:00+00"
2016,20750,"dal",8476889,1,"263-277;639-655;882-907;480-506;0-31;170-201;398-431;1102-1145;964-1008;678-742;277-277","Radek","Faksa","c","2017-02-01 01:30:00+00"
2016,20750,"dal",8476889,2,"950-968;205-240;744-780;511-550;339-379;1106-1155;0-51;82-137","Radek","Faksa","c","2017-02-01 01:30:00+00"
2016,20750,"dal",8476889,3,"0-34;486-525;184-224;1141-1181;839-880;1017-1058;713-758;273-320;582-633","Radek","Faksa","c","2017-02-01 01:30:00+00"
2016,20750,"dal",8476913,1,"263-277;639-655;882-907;165-201;1102-1140;0-43;964-1008;1052-1096;678-742;173-173","Devin","Shore","c","2017-02-01 01:30:00+00"
2016,20750,"dal",8476913,2,"951-968;511-550;191-234;335-379;1106-1152;0-47;730-780;82-137","Devin","Shore","c","2017-02-01 01:30:00+00"
2016,20750,"dal",8476913,3,"865-880;1017-1050;0-34;707-744;593-631;486-525;1141-1181;173-224;273-347","Devin","Shore","c","2017-02-01 01:30:00+00"
2016,20750,"tor",8477939,1,"0-20;238-263;879-907;1023-1052;69-117;330-388;398-459;678-741","William","Nylander","c","2017-02-01 01:30:00+00"
2016,20750,"tor",8477939,2,"137-156;1030-1066;427-469;625-667;0-51;299-354;832-901","William","Nylander","c","2017-02-01 01:30:00+00"
2016,20750,"tor",8477939,3,"956-984;1045-1084;544-585;362-407;34-80;184-247;716-801","William","Nylander","c","2017-02-01 01:30:00+00"
2016,20527,"fla",8448208,1,"46-57;1042-1065;102-127;887-930;1098-1142;754-807;565-623;383-454;175-265","Jaromir","Jagr","r","2016-12-29 00:00:00+00"
2016,20527,"fla",8448208,2,"55-67;936-960;325-353;89-123;585-626;682-726;780-826;189-239;1074-1139","Jaromir","Jagr","r","2016-12-29 00:00:00+00"
2016,20527,"fla",8448208,3,"1030-1033;361-381;115-150;481-524;29-76;642-692;847-900;1120-1175;210-270","Jaromir","Jagr","r","2016-12-29 00:00:00+00"
2016,20527,"fla",8468001,1,"856-858;333-336;630-638;265-274;354-383;1166-1200;991-1042;507-565","Derek","MacKenzie","c","2016-12-29 00:00:00+00"
2016,20527,"fla",8468001,2,"1015-1033;1181-1200;293-325;478-512;960-1005;142-189;620-669;17-67;822-881","Derek","MacKenzie","c","2016-12-29 00:00:00+00"
2016,20527,"fla",8468001,3,"327-348;764-786;1175-1200;76-115;425-466;163-210;900-955","Derek","MacKenzie","c","2016-12-29 00:00:00+00"
2016,20527,"fla",8468001,4,"201-300","Derek","MacKenzie","c","2016-12-29 00:00:00+00"
2016,20527,"fla",8469638,1,"381-383;274-307;0-40;127-175;930-984;1065-1122;437-507;701-771","Jussi","Jokinen","l","2016-12-29 00:00:00+00"
2016,20527,"fla",8469638,2,"1005-1015;922-936;0-17;67-89;239-280;538-585;726-780;1135-1189;353-432","Jussi","Jokinen","l","2016-12-29 00:00:00+00"
2016,20527,"fla",8469638,3,"156-163;1155-1175;1093-1120;0-29;270-308;381-425;524-571;976-1030;1033-1087;692-749;786-844","Jussi","Jokinen","l","2016-12-29 00:00:00+00"
2016,20527,"fla",8469638,4,"0-39;127-191","Jussi","Jokinen","l","2016-12-29 00:00:00+00"
2016,20527,"fla",8474098,1,"318-333;336-354;858-887;807-848;57-102;1142-1188;638-690;507-565;984-1042","Colton","Sceviour","c","2016-12-29 00:00:00+00"
2016,20527,"fla",8474098,2,"1189-1200;293-325;17-55;538-585;726-780;881-936","Colton","Sceviour","c","2016-12-29 00:00:00+00"
2016,20527,"fla",8474098,3,"1175-1200;749-786;76-115;425-481;163-238;900-976","Colton","Sceviour","c","2016-12-29 00:00:00+00"
2016,20527,"fla",8475760,1,"1188-1200;1065-1098;274-318;0-46;127-175;930-984;690-754;437-507","Nick","Bjugstad","c","2016-12-29 00:00:00+00"
2016,20527,"fla",8475760,2,"0-17;67-89;936-960;512-538;780-822;669-726;352-417;1074-1139","Nick","Bjugstad","c","2016-12-29 00:00:00+00"
2016,20527,"fla",8475760,3,"1030-1033;1087-1093;348-381;1120-1155;115-156;29-76;644-692;217-270;847-900;466-524","Nick","Bjugstad","c","2016-12-29 00:00:00+00"
2016,20527,"fla",8475760,4,"198-201;35-84","Nick","Bjugstad","c","2016-12-29 00:00:00+00"
2016,20527,"fla",8476200,1,"265-274;848-858;623-638;354-383","Paul","Thompson","r","2016-12-29 00:00:00+00"
2016,20527,"fla",8476200,2,"123-142;262-293;471-512;626-682","Paul","Thompson","r","2016-12-29 00:00:00+00"
2016,20527,"fla",8476200,3,"308-361","Paul","Thompson","r","2016-12-29 00:00:00+00"
2016,20527,"fla",8476389,1,"274-318;127-175;0-50;930-991;1065-1129;437-507;690-761","Vincent","Trocheck","c","2016-12-29 00:00:00+00"
2016,20527,"fla",8476389,2,"1005-1015;0-17;67-89;1033-1074;1139-1181;239-284;726-780;881-936;353-432;512-620","Vincent","Trocheck","c","2016-12-29 00:00:00+00"
2016,20527,"fla",8476389,3,"156-163;621-642;0-29;381-425;524-571;1033-1087;270-327;786-847;692-764;955-1030;1093-1175;163-163","Vincent","Trocheck","c","2016-12-29 00:00:00+00"
2016,20527,"fla",8476389,4,"0-35;142-198","Vincent","Trocheck","c","2016-12-29 00:00:00+00"
2016,20527,"fla",8476415,1,"856-858;630-638;265-274;354-383","Kyle","Rau","c","2016-12-29 00:00:00+00"
2016,20527,"fla",8476415,2,"284-293;123-142;493-538;843-922","Kyle","Rau","c","2016-12-29 00:00:00+00"
2016,20527,"fla",8476415,3,"308-355","Kyle","Rau","c","2016-12-29 00:00:00+00"
2016,20527,"fla",8476495,1,"1042-1065;102-127;771-807;1122-1161;887-930;40-94;383-437;565-630;175-259","Seth","Griffith","c","2016-12-29 00:00:00+00"
2016,20527,"fla",8476495,2,"936-960;325-353;89-123;585-626;669-726;432-493;780-843","Seth","Griffith","c","2016-12-29 00:00:00+00"
2016,20527,"fla",8476495,3,"1030-1033;1087-1093;355-381;238-270;115-156;481-524;29-76;844-900;621-692","Seth","Griffith","c","2016-12-29 00:00:00+00"
2016,20527,"fla",8476495,4,"95-127","Seth","Griffith","c","2016-12-29 00:00:00+00"
2016,20527,"fla",8476539,1,"91-102;858-887;1161-1200;307-354;807-856;383-437;984-1042;638-701;175-265","Jonathan","Marchessault","c","2016-12-29 00:00:00+00"
2016,20527,"fla",8476539,2,"432-471;626-669;960-1005;142-189;17-67;1139-1189;293-353","Jonathan","Marchessault","c","2016-12-29 00:00:00+00"
2016,20527,"fla",8476539,3,"150-163;1175-1200;0-29;270-308;381-425;571-621;786-847;692-767;955-1030;1033-1120;29-29","Jonathan","Marchessault","c","2016-12-29 00:00:00+00"
2016,20527,"fla",8476539,4,"191-201;39-95","Jonathan","Marchessault","c","2016-12-29 00:00:00+00"
2016,20527,"fla",8477493,1,"1042-1065;102-127;1129-1166;50-91;887-930;383-437;761-817;565-630;175-265","Aleksander","Barkov","c","2016-12-29 00:00:00+00"
2016,20527,"fla",8477493,2,"325-352;89-123;189-239","Aleksander","Barkov","c","2016-12-29 00:00:00+00"
2016,20527,"tor",8477939,1,"0-39;569-608;730-771;887-934;1065-1122;256-325","William","Nylander","c","2016-12-29 00:00:00+00"
2016,20527,"tor",8477939,2,"1195-1200;0-17;67-89;684-726;893-936;280-325;1015-1074;510-587;1074-1074","William","Nylander","c","2016-12-29 00:00:00+00"
2016,20527,"tor",8477939,3,"0-29;956-985;1027-1062;265-302;115-158;479-524;644-693;1120-1175;786-844","William","Nylander","c","2016-12-29 00:00:00+00"
2016,20527,"tor",8477939,4,"201-280","William","Nylander","c","2016-12-29 00:00:00+00"
2016,20527,"fla",8478843,1,"94-102;858-887;318-354;817-856;638-690;507-565","Denis","Malgin","c","2016-12-29 00:00:00+00"
2016,20527,"fla",8478843,2,"1189-1200;280-293;123-142;960-1005;826-881;417-478","Denis","Malgin","c","2016-12-29 00:00:00+00"
2016,20527,"fla",8478843,3,"767-786;76-115;571-621;163-217;900-955;425-481","Denis","Malgin","c","2016-12-29 00:00:00+00"
2016,20527,"fla",8478843,4,"84-142","Denis","Malgin","c","2016-12-29 00:00:00+00"
2016,20535,"tbl",8470047,1,"558-570;822-838;1171-1198;0-29;58-96;886-934;376-431;754-809;268-331;1046-1120;614-697","Valtteri","Filppula","c","2016-12-30 00:30:00+00"
2016,20535,"tbl",8470047,2,"1104-1119;290-312;175-213;688-732;510-560;1140-1190;43-104;884-1027","Valtteri","Filppula","c","2016-12-30 00:30:00+00"
2016,20535,"tbl",8470047,3,"46-84;414-469;1076-1132;799-861;589-662;950-1030;210-292","Valtteri","Filppula","c","2016-12-30 00:30:00+00"
2016,20535,"tbl",8470047,4,"94-121","Valtteri","Filppula","c","2016-12-30 00:30:00+00"
2016,20535,"tbl",8470619,1,"558-565;822-838;1171-1198;0-29;1009-1046;58-96;886-934;685-754;289-376","Brian","Boyle","c","2016-12-30 00:30:00+00"
