"season","game_id","team","player_id","period","shifts","first","last","position","datetime"
2016,20083,"bos",8470638,3,"1184-1200;0-34;783-828;1006-1064;383-442;197-261;534-605","Patrice","Bergeron","c","2016-10-25 23:00:00+00"
2016,20083,"min",8473485,1,"546-549;507-513;666-676;441-456;993-1023;1170-1200;81-116;269-310;801-863","Chris","Stewart","r","2016-10-25 23:00:00+00"
2016,20083,"min",8473485,2,"307-319;1153-1175;432-461;960-994;213-248;636-705;319-319","Chris","Stewart","r","2016-10-25 23:00:00+00"
2016,20083,"min",8473485,3,"912-942;118-152;475-510;786-829;302-355","Chris","Stewart","r","2016-10-25 23:00:00+00"
2016,20083,"min",8474610,1,"116-124;666-676;441-456;424-441;993-1023;823-863;1153-1200","Zac","Dalpe","c","2016-10-25 23:00:00+00"
2016,20083,"min",8474610,2,"367-385;999-1036;774-813;213-256;461-549","Zac","Dalpe","c","2016-10-25 23:00:00+00"
2016,20083,"min",8474610,3,"1094-1107;510-534;355-383;912-942;152-196","Zac","Dalpe","c","2016-10-25 23:00:00+00"
2016,20083,"min",8475722,1,"546-549;507-513;850-863;441-456;269-310;81-124;911-959","Jason","Zucker","l","2016-10-25 23:00:00+00"
2016,20083,"min",8475722,2,"307-319;980-999;449-473;1134-1175;158-213;636-705;999-999","Jason","Zucker","l","2016-10-25 23:00:00+00"
2016,20083,"min",8475722,3,"895-912;754-786;475-510;605-643;1067-1107;107-152;302-355","Jason","Zucker","l","2016-10-25 23:00:00+00"
2016,20083,"min",8475745,1,"965-993;513-546;31-81;388-441;205-269;549-615;676-747;1093-1170","Charlie","Coyle","c","2016-10-25 23:00:00+00"
2016,20083,"min",8475745,2,"65-68;614-636;266-307;385-432;1085-1153;813-916;307-307","Charlie","Coyle","c","2016-10-25 23:00:00+00"
2016,20083,"min",8475745,3,"1183-1200;874-895;0-34;266-302;438-475;1006-1054;643-709","Charlie","Coyle","c","2016-10-25 23:00:00+00"
