"season","date","gameId","team","iceSit","playerId","position","period","periodType","start","end"
20152016,20160531,30411,"sjs","away",8477922,"c",2,"regular",594,650
20152016,20160531,30411,"pit","home",8475208,"d",1,"regular",610,666
20152016,20160531,30411,"pit","home",8474602,"d",1,"regular",610,666
20152016,20160531,30411,"pit","home",8470543,"lw",2,"regular",721,777
20152016,20160531,30411,"pit","home",8474009,"c",3,"regular",862,918
20152016,20160531,30411,"pit","home",8473548,"rw",3,"regular",862,918
20152016,20160531,30411,"sjs","away",8475820,"rw",1,"regular",885,941
20152016,20160531,30411,"pit","home",8477839,"lw",1,"regular",1095,1151
20152016,20160531,30411,"pit","home",8471887,"rw",1,"regular",1095,1151
20152016,20160531,30411,"pit","home",8476874,"d",3,"regular",1104,1160
20152016,20160531,30411,"sjs","away",8475820,"rw",1,"regular",171,228
20152016,20160531,30411,"sjs","away",8474053,"c",1,"regular",171,228
20152016,20160531,30411,"sjs","away",8466139,"lw",1,"regular",171,228
20152016,20160531,30411,"pit","home",8471215,"c",2,"regular",386,443
20152016,20160531,30411,"pit","home",8470611,"c",3,"regular",419,476
20152016,20160531,30411,"pit","home",8473548,"rw",2,"regular",593,650
20152016,20160531,30411,"sjs","away",8470794,"c",1,"regular",828,885
20152016,20160531,30411,"sjs","away",8466138,"c",1,"regular",828,885
20152016,20160531,30411,"sjs","away",8476881,"c",1,"regular",828,885
20152016,20160531,30411,"sjs","away",8471392,"d",1,"regular",872,929
20152016,20160531,30411,"pit","home",8475810,"rw",2,"regular",913,970
20152016,20160531,30411,"pit","home",8470543,"lw",2,"regular",913,970
20152016,20160531,30411,"sjs","away",8470613,"d",2,"regular",329,387
20152016,20160531,30411,"sjs","away",8468542,"d",2,"regular",329,387
20152016,20160531,30411,"sjs","away",8466139,"lw",3,"regular",449,507
20152016,20160531,30411,"sjs","away",8474096,"c",2,"regular",712,770
20152016,20160531,30411,"sjs","away",8470613,"d",1,"regular",982,1040
20152016,20160531,30411,"sjs","away",8468542,"d",1,"regular",982,1040
20152016,20160531,30411,"pit","home",8474176,"lw",1,"regular",982,1040
20152016,20160531,30411,"pit","home",8474009,"c",1,"regular",982,1040
20152016,20160531,30411,"pit","home",8473548,"rw",1,"regular",982,1040
20152016,20160531,30411,"pit","home",8471675,"c",3,"regular",490,549
20152016,20160531,30411,"sjs","away",8470794,"c",2,"regular",791,850
20152016,20160531,30411,"pit","home",8471675,"c",3,"regular",918,978
20152016,20160531,30411,"pit","home",8474176,"lw",2,"regular",1007,1067
20152016,20160531,30411,"sjs","away",8470794,"c",1,"regular",228,289
20152016,20160531,30411,"sjs","away",8466138,"c",1,"regular",228,289
20152016,20160531,30411,"sjs","away",8474027,"d",1,"regular",307,368
20152016,20160531,30411,"pit","home",8471887,"rw",2,"regular",504,565
20152016,20160531,30411,"pit","home",8474013,"d",1,"regular",735,796
20152016,20160531,30411,"pit","home",8474602,"d",1,"regular",735,796
20152016,20160531,30411,"pit","home",8474176,"lw",2,"regular",777,838
20152016,20160531,30411,"pit","home",8471724,"d",2,"regular",777,838
20152016,20160531,30411,"pit","home",8473548,"rw",2,"regular",777,838
20152016,20160531,30411,"sjs","away",8471392,"d",3,"regular",695,757
20152016,20160531,30411,"sjs","away",8475455,"d",1,"regular",867,929
20152016,20160531,30411,"pit","home",8471724,"d",3,"regular",115,178
20152016,20160531,30411,"pit","home",8473548,"rw",2,"regular",270,333
20152016,20160531,30411,"pit","home",8477839,"lw",1,"regular",295,358
20152016,20160531,30411,"pit","home",8471724,"d",2,"regular",345,408
20152016,20160531,30411,"pit","home",8470543,"lw",3,"regular",356,419
20152016,20160531,30411,"pit","home",8470543,"lw",2,"regular",397,460
20152016,20160531,30411,"sjs","away",8468542,"d",3,"regular",545,608
20152016,20160531,30411,"sjs","away",8474739,"c",2,"regular",712,775
20152016,20160531,30411,"sjs","away",8476919,"c",2,"regular",844,907
20152016,20160531,30411,"sjs","away",8468208,"rw",3,"regular",1122,1185
20152016,20160531,30411,"pit","home",8476874,"d",3,"regular",680,744
20152016,20160531,30411,"pit","home",8471724,"d",3,"regular",983,1047
20152016,20160531,30411,"pit","home",8471724,"d",3,"regular",1136,1200
20152016,20160531,30411,"pit","home",8475810,"rw",2,"regular",712,777
20152016,20160531,30411,"pit","home",8474013,"d",2,"regular",712,777
20152016,20160531,30411,"pit","home",8474602,"d",2,"regular",712,777
20152016,20160531,30411,"sjs","away",8476881,"c",3,"regular",847,912
20152016,20160531,30411,"pit","home",8473548,"rw",2,"regular",1002,1067
20152016,20160531,30411,"sjs","away",8476881,"c",1,"regular",228,294
20152016,20160531,30411,"pit","home",8475810,"rw",2,"regular",388,454
20152016,20160531,30411,"sjs","away",8477922,"c",2,"regular",844,910
20152016,20160531,30411,"pit","home",8475208,"d",1,"regular",1134,1200
20152016,20160531,30411,"sjs","away",8476881,"c",3,"regular",1134,1200
20152016,20160531,30411,"pit","home",8470543,"lw",1,"regular",610,677
20152016,20160531,30411,"pit","home",8477839,"lw",1,"regular",610,677
20152016,20160531,30411,"pit","home",8474009,"c",1,"regular",610,677
20152016,20160531,30411,"sjs","away",8475455,"d",3,"regular",690,757
20152016,20160531,30411,"pit","home",8471724,"d",3,"regular",851,918
20152016,20160531,30411,"pit","home",8473548,"rw",1,"regular",403,471
20152016,20160531,30411,"sjs","away",8470613,"d",1,"regular",606,674
20152016,20160531,30411,"sjs","away",8476919,"c",1,"regular",606,674
20152016,20160531,30411,"sjs","away",8477922,"c",1,"regular",606,674
20152016,20160531,30411,"sjs","away",8468542,"d",1,"regular",606,674
20152016,20160531,30411,"pit","home",8474602,"d",2,"regular",1132,1200
20152016,20160531,30411,"pit","home",8471887,"rw",2,"regular",1132,1200
20152016,20160531,30411,"pit","home",8473548,"rw",2,"regular",1132,1200
20152016,20160531,30411,"pit","home",8471675,"c",2,"regular",1132,1200
20152016,20160531,30411,"sjs","away",8474027,"d",2,"regular",1132,1200
20152016,20160531,30411,"pit","home",8471887,"rw",3,"regular",287,356
20152016,20160531,30411,"pit","home",8471215,"c",2,"regular",913,982
20152016,20160531,30411,"pit","home",8471887,"rw",3,"regular",0,70
20152016,20160531,30411,"pit","home",8473548,"rw",3,"regular",0,70
20152016,20160531,30411,"pit","home",8471675,"c",3,"regular",0,70
20152016,20160531,30411,"sjs","away",8474096,"c",3,"regular",300,371
20152016,20160531,30411,"pit","home",8464989,"c",3,"regular",419,490
20152016,20160531,30411,"pit","home",8474176,"lw",3,"regular",847,918
20152016,20160531,30411,"pit","home",8471724,"d",1,"regular",1129,1200
20152016,20160531,30411,"sjs","away",8468542,"d",1,"regular",296,368
20152016,20160531,30411,"sjs","away",8464977,"c",3,"regular",664,736
20152016,20160531,30411,"sjs","away",8470794,"c",3,"regular",847,919
20152016,20160531,30411,"sjs","away",8466138,"c",3,"regular",847,919
20152016,20160531,30411,"pit","home",8471887,"rw",1,"regular",295,368
20152016,20160531,30411,"pit","home",8471675,"c",1,"regular",295,368
20152016,20160531,30411,"sjs","away",8477922,"c",1,"regular",294,368
20152016,20160531,30411,"sjs","away",8474027,"d",2,"regular",477,551
20152016,20160531,30411,"sjs","away",8471709,"d",2,"regular",477,551
20152016,20160531,30411,"pit","home",8473548,"rw",3,"regular",551,625
20152016,20160531,30411,"pit","home",8477839,"lw",2,"regular",838,913
20152016,20160531,30411,"pit","home",8471887,"rw",2,"regular",838,913
20152016,20160531,30411,"pit","home",8471724,"d",1,"regular",534,610
20152016,20160531,30411,"pit","home",8471887,"rw",1,"regular",534,610
20152016,20160531,30411,"pit","home",8473548,"rw",1,"regular",534,610
20152016,20160531,30411,"pit","home",8471675,"c",1,"regular",534,610
20152016,20160531,30411,"sjs","away",8474027,"d",1,"regular",1094,1170
20152016,20160531,30411,"sjs","away",8477922,"c",1,"regular",1094,1170
20152016,20160531,30411,"pit","home",8475208,"d",3,"regular",208,285
20152016,20160531,30411,"pit","home",8477839,"lw",2,"regular",320,397
20152016,20160531,30411,"pit","home",8471724,"d",2,"regular",600,677
20152016,20160531,30411,"pit","home",8470611,"c",3,"regular",667,744
20152016,20160531,30411,"pit","home",8471724,"d",3,"regular",667,744
20152016,20160531,30411,"pit","home",8464989,"c",3,"regular",667,744
20152016,20160531,30411,"pit","home",8475832,"rw",3,"regular",667,744
20152016,20160531,30411,"pit","home",8474013,"d",3,"regular",508,586
20152016,20160531,30411,"pit","home",8470543,"lw",3,"regular",516,594
20152016,20160531,30411,"sjs","away",8476919,"c",1,"regular",289,368
20152016,20160531,30411,"sjs","away",8468208,"rw",1,"regular",289,368
20152016,20160531,30411,"pit","home",8474013,"d",1,"regular",289,368
20152016,20160531,30411,"pit","home",8474602,"d",3,"regular",0,80
20152016,20160531,30411,"pit","home",8471724,"d",3,"regular",0,80
20152016,20160531,30411,"pit","home",8475208,"d",2,"regular",597,677
20152016,20160531,30411,"pit","home",8474602,"d",1,"regular",289,372
20152016,20160531,30411,"sjs","away",8468542,"d",2,"regular",551,634
20152016,20160531,30411,"pit","home",8471724,"d",3,"regular",287,371
20152016,20160531,30411,"pit","home",8473548,"rw",3,"regular",287,371
20152016,20160531,30411,"pit","home",8471675,"c",3,"regular",287,371
20152016,20160531,30411,"sjs","away",8470613,"d",3,"regular",287,371
20152016,20160531,30411,"sjs","away",8468542,"d",3,"regular",287,371
20152016,20160531,30411,"pit","home",8471675,"c",2,"regular",829,913
20152016,20160531,30411,"pit","home",8476874,"d",2,"regular",825,910
20152016,20160531,30411,"sjs","away",8468208,"rw",2,"regular",127,213
20152016,20160531,30411,"sjs","away",8470613,"d",2,"regular",551,637
20152016,20160531,30411,"sjs","away",8466139,"lw",3,"regular",1047,1134
20152016,20160531,30411,"pit","home",8474602,"d",2,"regular",910,998
20152016,20160531,30411,"pit","home",8475208,"d",3,"regular",371,463
20152016,20160531,30411,"sjs","away",8466139,"lw",2,"regular",677,770
20152016,20160531,30411,"pit","home",8471215,"c",1,"regular",513,610
20152016,20160531,30411,"sjs","away",8475455,"d",2,"regular",677,782
20152016,20160531,30411,"sjs","away",8471392,"d",2,"regular",677,782
20152016,20160531,30411,"sjs","away",8470613,"d",2,"regular",74,182
20152016,20160531,30411,"pit","home",8471724,"d",2,"regular",1092,1200
20152016,20160531,30411,"sjs","away",8471709,"d",2,"regular",1092,1200
20152016,20160531,30411,"pit","home",8474013,"d",2,"regular",861,970
20152016,20160531,30411,"sjs","away",8470613,"d",3,"regular",1071,1180
20152016,20160531,30411,"sjs","away",8470613,"d",3,"regular",802,912
20152016,20160531,30411,"sjs","away",8471709,"d",1,"regular",1087,1200
20152016,20160531,30411,"pit","home",8471215,"c",3,"regular",248,371
20152016,20160531,30411,"sjs","away",8470794,"c",3,"regular",1071,1200
20152016,20160531,30411,"sjs","away",8466138,"c",3,"regular",1071,1200
20152016,20160531,30411,"sjs","away",8474053,"c",3,"regular",1047,1185
20152016,20160531,30411,"sjs","away",8474889,"g",3,"regular",0,1122
20152016,20160531,30411,"pit","home",8476899,"g",1,"regular",0,1200
20152016,20160531,30411,"sjs","away",8474889,"g",1,"regular",0,1200
20152016,20160531,30411,"pit","home",8476899,"g",2,"regular",0,1200
20152016,20160531,30411,"sjs","away",8474889,"g",2,"regular",0,1200
20152016,20160531,30411,"pit","home",8476899,"g",3,"regular",0,1200
