"season","date","gameId","eventId","period","periodType","time","aScore","hScore","aSkaters","hSkaters","hZone","locX","locY","desc","type","subtype","team","teamIceSit","p1","p2","p3","p1Role","p2Role","p3Role","aS1","aS2","aS3","aS4","aS5","aS6","aG","hS1","hS2","hS3","hS4","hS5","hS6","hG"
20152016,20160531,30411,350,3,"regular",1047,2,2,5,5,"o",78,5,"Nick Bonino (4) Wrist Shot; assists: Kris Letang (9); Carl Hagelin (8)","goal","wrist shot","pit","home",8471724,8474176,8474009,"assist1","assist2","scorer",8470794,8476881,8470613,8466138,8468542,NULL,8474889,8474176,8473548,8471724,8473933,8474009,NULL,8476899
20152016,20160531,30411,351,3,"regular",1047,2,3,5,5,"n",0,0,"Logan Couture faceoff won against Sidney Crosby","faceoff",NULL,"sjs","away",8474053,8471675,NULL,"winner","loser",NULL,8474053,8474027,8475820,8466139,8471709,NULL,8474889,8476874,8473933,8471887,8471675,8464989,NULL,8476899
20152016,20160531,30411,352,3,"regular",1071,2,3,5,5,"d",-80,-39,"Ben Lovejoy Hooking against Patrick Marleau -- minor -- 2","penalty","hooking","pit","home",8473933,8466139,NULL,"penaltyon","drewby",NULL,8474053,8474027,8475820,8466139,8471709,NULL,8474889,8476874,8473933,8471887,8471675,8464989,NULL,8476899
20152016,20160531,30411,353,3,"regular",1071,2,3,5,4,"d",-69,-22,"Nick Bonino faceoff won against Joe Thornton","faceoff",NULL,"pit","home",8474009,8466138,NULL,"winner","loser",NULL,8474053,8470794,8470613,8466138,8466139,NULL,8474889,8474176,8474009,8471724,8474013,NULL,NULL,8476899
20152016,20160531,30411,354,3,"regular",1093,2,3,5,4,"d",-79,8,"Logan Couture Wrist Shot saved by Matthew Murray","shot","wrist shot","sjs","away",8474053,8476899,NULL,"shooter","goalie",NULL,8474053,8470794,8470613,8466138,8466139,NULL,8474889,8474176,8474009,8471724,8474013,NULL,NULL,8476899
20152016,20160531,30411,355,3,"regular",1099,2,3,5,4,"d",-95,21,"Ian Cole","takeaway",NULL,"pit","home",8474013,NULL,NULL,"taker",NULL,NULL,8474053,8470794,8470613,8466138,8466139,NULL,8474889,8474176,8474009,8471724,8474013,NULL,NULL,8476899
20152016,20160531,30411,356,3,"regular",1147,2,3,6,4,"d",-40,36,"Brent Burns - Wide of Net","missed_shot",NULL,"sjs","away",8470613,NULL,NULL,"shooter",NULL,NULL,8474053,8470794,8468208,8476881,8470613,8466138,NULL,8474176,8474009,8476874,8471724,NULL,NULL,8476899
20152016,20160531,30411,357,3,"regular",1157,2,3,6,4,"d",-45,23,"Nick Bonino blocked shot from Brent Burns","blocked_shot",NULL,"sjs","away",8474009,8470613,NULL,"blocker","shooter",NULL,8474053,8470794,8468208,8476881,8470613,8466138,NULL,8474176,8474009,8476874,8471724,NULL,NULL,8476899
20152016,20160531,30411,358,3,"regular",1189,2,3,6,4,"d",-97,-3,"Patrick Marleau hit Ian Cole","hit",NULL,"sjs","away",8474013,8466139,NULL,"hittee","hitter",NULL,8470794,8475820,8476881,8466138,8466139,8471709,NULL,8470611,8471724,8474013,8464989,NULL,NULL,8476899
20152016,20160531,30411,359,3,"regular",1200,2,3,NULL,NULL,NULL,NULL,NULL,"period end","period_end",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20152016,20160531,30411,360,3,"regular",1200,2,3,NULL,NULL,NULL,NULL,NULL,"Period Official","period_official",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20152016,20160531,30411,361,3,"regular",1200,2,3,NULL,NULL,NULL,NULL,NULL,"Game End","game_end",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
